hour_index,xuehua550,模板1,模板2,模板3,随机曲线1
1371,506.870301,43.775512,79.775512,43.775512,208.41
1372,514.907733,43.823466,79.823466,43.823466,218.3
1373,508.924821,44.981098,80.981098,44.981098,211.44
1374,505.924661,47.375102,83.375102,47.375102,206.82
1375,516.009366,50.606685,86.606685,50.606685,219.36
1376,565.455983,53.645935,89.645935,53.645935,247.16
1377,515.369349,55.280756,91.280756,55.280756,218.75
1378,508.764117,54.96957,90.96957,54.96957,211.22
1379,505.958749,53.265609,89.265609,53.265609,206.88
1380,520.875645,51.320188,87.320188,51.320188,223.56
1381,503.141766,50.049671,86.049671,50.049671,200.91
1382,505.210848,49.805689,85.805689,49.805689,205.51
1383,506.044512,50.594637,86.594637,50.594637,207.03
1384,506.982972,52.322504,88.322504,52.322504,208.59
1385,513.149132,54.766732,90.766732,54.766732,216.5
1386,523.635057,57.423609,93.423609,57.423609,225.67
1387,512.832489,59.523281,95.523281,59.523281,216.16
1388,510.63503,60.326081,96.326081,60.326081,213.64
1389,513.052382,59.523169,95.523169,59.523169,216.396667
1390,507.605815,57.42265,93.42265,57.42265,209.553333
1391,508.004018,54.76034,90.76034,54.76034,210.143333
1392,507.931075,52.288567,88.288567,52.288567,210.036667
1393,507.643504,45.521479,81.521479,45.521479,209.61
1394,506.481018,44.504425,80.504425,44.504425,207.773333
1395,508.059003,43.813327,79.813327,43.813327,210.223333
1396,511.753565,43.861281,79.861281,43.861281,214.96
1397,512.457116,45.018913,81.018913,45.018913,215.75
1398,506.575481,47.412918,83.412918,47.412918,207.93
1399,508.893021,50.6445,86.6445,50.6445,211.396667
1400,529.66342,53.68375,89.68375,53.68375,229.79
1401,508.77865,55.318571,91.318571,55.318571,211.24
1402,510.824857,55.007385,91.007385,55.007385,213.87
1403,522.766316,53.303424,89.303424,53.303424,225.023333
1404,563.936476,51.358003,87.358003,51.358003,246.568333
1405,531.258913,50.087486,86.087486,50.087486,230.79
1406,510.51237,49.843504,85.843504,49.843504,213.49
1407,507.147768,50.632452,86.632452,50.632452,208.85
1408,507.899294,52.360319,88.360319,52.360319,209.99
1409,515.193915,54.804547,90.804547,54.804547,218.58
1410,517.710663,57.461424,93.461424,57.461424,220.91
1411,505.444158,59.561097,95.561097,59.561097,205.95
1412,505.055458,60.363896,96.363896,60.363896,205.21
1413,508.569403,59.560984,95.560984,59.560984,210.95
1414,508.691678,57.460465,93.460465,57.460465,211.12
1415,510.908054,54.798155,90.798155,54.798155,213.97
1416,510.221645,52.326382,88.326382,52.326382,213.13
1417,510.594043,45.558298,81.558298,45.558298,215.12
1418,505.143147,44.541243,80.541243,44.541243,216.8
1419,505.476475,43.850146,79.850146,43.850146,208.41
1420,503.830187,43.8981,79.8981,43.8981,218.3
1421,505.601476,45.055732,81.055732,45.055732,211.44
1422,509.334692,47.449736,83.449736,47.449736,206.82
1423,509.975412,50.681319,86.681319,50.681319,219.36
1424,520.600308,53.720569,89.720569,53.720569,247.16
1425,512.666824,55.35539,91.35539,55.35539,218.75
1426,511.313019,55.044204,91.044204,55.044204,211.22
1427,510.414889,53.340243,89.340243,53.340243,206.88
1428,510.874727,51.394822,87.394822,51.394822,223.56
1429,509.013257,50.124305,86.124305,50.124305,200.91
1430,511.867566,49.880322,85.880322,49.880322,205.51
1431,512.888013,50.669271,86.669271,50.669271,207.03
1432,507.135005,52.397137,88.397137,52.397137,208.59
1433,508.105005,54.841366,90.841366,54.841366,216.5
1434,523.014978,57.498243,93.498243,57.498243,225.67
1435,510.455437,59.597915,95.597915,59.597915,216.16
1436,507.360443,60.400714,96.400714,60.400714,213.64
1437,506.277013,59.597802,95.597802,59.597802,216.396667
1438,506.803047,57.497284,93.497284,57.497284,209.553333
1439,506.405274,54.834974,90.834974,54.834974,210.143333
1440,511.861703,52.363201,88.363201,52.363201,210.036667
1441,509.154409,45.59411,81.59411,45.59411,213.59
1442,508.944426,44.577055,80.577055,44.577055,205.38
1443,524.887916,43.885958,79.885958,43.885958,206.01
1444,525.127392,43.933911,79.933911,43.933911,202.61
1445,514.471587,45.091543,81.091543,45.091543,206.24
1446,504.000416,47.485548,83.485548,47.485548,211.99
1447,511.985213,50.71713,86.71713,50.71713,212.82
1448,525.586874,53.75638,89.75638,53.75638,223.34
1449,509.07747,55.391201,91.391201,55.391201,215.98
1450,514.478235,55.080016,91.080016,55.080016,214.45
1451,523.023891,53.376054,89.376054,53.376054,213.37
1452,536.731376,51.430633,87.430633,51.430633,213.93
1453,508.144238,50.160116,86.160116,50.160116,211.56
1454,508.691678,49.916134,85.916134,49.916134,215.09
1455,504.346485,50.705082,86.705082,50.705082,216.22
1456,508.237022,52.432949,88.432949,52.432949,208.83
1457,516.961937,54.877178,90.877178,54.877178,210.29
1458,519.81241,57.534055,93.534055,57.534055,225.21
1459,513.855251,59.633727,95.633727,59.633727,213.42
1460,518.28279,60.436526,96.436526,60.436526,209.18
1461,508.785922,59.633614,95.633614,59.633614,207.43
1462,505.143147,57.533095,93.533095,57.533095,208.301667
1463,509.005866,54.870785,90.870785,54.870785,207.646667
1464,507.892495,52.399012,88.399012,52.399012,215.083333
1465,504.768352,40.628903,76.628903,40.628903,211.75
1466,506.533167,39.611848,75.611848,39.611848,211.466667
1467,507.45842,38.920751,74.920751,38.920751,226.576667
1468,507.838231,38.968705,74.968705,38.968705,226.746667
1469,508.983717,40.126337,76.126337,40.126337,217.866667
1470,505.890696,42.520341,78.520341,42.520341,203
1471,520.401512,45.751924,81.751924,45.751924,215.223333
1472,542.997629,48.791174,84.791174,48.791174,227.07
1473,511.092505,50.425995,86.425995,50.425995,211.646667
1474,505.536036,50.114809,86.114809,50.114809,217.873333
1475,518.573176,48.410848,84.410848,48.410848,225.216667
1476,518.831111,46.465427,82.465427,46.465427,233.993333
1477,518.456675,45.19491,81.19491,45.19491,210.346667
1478,525.132102,44.950927,80.950927,44.950927,211.12
1479,533.463434,45.739876,81.739876,45.739876,203.761667
1480,505.71717,47.467742,83.467742,47.467742,210.48
1481,519.934241,49.911971,85.911971,49.911971,220.24
1482,525.672718,52.568848,88.568848,52.568848,222.7
1483,513.375589,54.66852,90.66852,54.66852,217.24
1484,509.771811,55.471319,91.471319,55.471319,221.41
1485,518.972752,54.668408,90.668408,54.668408,211.25
1486,509.176823,52.567889,88.567889,52.567889,205.38
1487,513.855251,49.905579,85.905579,49.905579,211.55
1488,508.219574,47.433806,83.433806,47.433806,209.98
1489,506.652488,40.662669,76.662669,40.662669,204.64
1490,508.737511,39.645614,75.645614,39.645614,207.86
1491,504.389363,38.954517,74.954517,38.954517,209.33
1492,513.988222,39.00247,75.00247,39.00247,209.9
1493,516.208525,40.160102,76.160102,40.160102,211.52
1494,511.501755,42.554107,78.554107,42.554107,206.76
1495,511.932181,45.785689,81.785689,45.785689,223.18
1496,535.253902,48.824939,84.824939,48.824939,237.31
1497,514.253282,50.45976,86.45976,50.45976,214.19
1498,515.896259,50.148575,86.148575,50.148575,206.12
1499,517.046579,48.444613,84.444613,48.444613,221.66
1500,524.279413,46.499192,82.499192,46.499192,221.88
1501,510.830391,45.228675,81.228675,45.228675,221.56
1502,509.032984,44.984693,80.984693,44.984693,226.75
1503,506.073272,45.773641,81.773641,45.773641,232.12
1504,506.263298,47.501508,83.501508,47.501508,206.45
1505,528.011779,49.945737,85.945737,49.945737,222.8
1506,565.611334,52.602614,88.602614,52.602614,227.13
1507,557.647051,54.702286,90.702286,54.702286,216.74
1508,519.067552,55.505085,91.505085,55.505085,212.56
1509,505.476475,54.702173,90.702173,54.702173,222
1510,512.575375,52.601654,88.601654,52.601654,211.78
1511,514.011004,49.939344,85.939344,49.939344,217.24
1512,508.742345,47.467571,83.467571,47.467571,210.455
1513,507.37346,45.695396,81.695396,45.695396,208.056667
1514,512.630194,44.678341,80.678341,44.678341,211.183333
1515,507.656835,43.987244,79.987244,43.987244,203.853333
1516,511.718628,44.035197,80.035197,44.035197,217.376667
1517,518.398598,45.192829,81.192829,45.192829,219.546667
1518,509.517202,47.586834,83.586834,47.586834,214.67
1519,510.791691,50.818416,86.818416,50.818416,215.163333
1520,548.396164,53.857666,89.857666,53.857666,233.16
1521,510.916396,55.492487,91.492487,55.492487,217.646667
1522,506.497036,55.181302,91.181302,55.181302,219.253333
1523,520.105598,53.47734,89.47734,53.47734,220.316667
1524,521.651205,51.53192,87.53192,51.53192,226.14
1525,505.519751,50.261403,86.261403,50.261403,213.876667
1526,507.198964,50.01742,86.01742,50.01742,211.586667
1527,513.835859,50.806368,86.806368,50.806368,207.08
1528,509.161876,52.534235,88.534235,52.534235,207.406667
1529,518.43343,54.978464,90.978464,54.978464,228.718333
1530,510.261716,57.635341,93.635341,57.635341,247.22
1531,507.750557,59.735013,95.735013,59.735013,244.02
1532,516.137218,60.537812,96.537812,60.537812,222.08
1533,504.453785,59.7349,95.7349,59.7349,206.01
1534,508.684455,57.634381,93.634381,57.634381,215.88
1535,519.666835,54.972071,90.972071,54.972071,217.4
1536,525.859337,52.500298,88.500298,52.500298,211.19
1537,526.191604,45.727075,81.727075,45.727075,209.2
1538,504.657115,44.71002,80.71002,44.71002,215.94
1539,504.297697,44.018923,80.018923,44.018923,209.63
1540,504.436442,44.066877,80.066877,44.066877,214.92
1541,511.028005,45.224509,81.224509,45.224509,221.51
1542,510.766859,47.618513,83.618513,47.618513,212.23
1543,508.662809,50.850096,86.850096,50.850096,213.83
1544,514.941622,53.889346,89.889346,53.889346,239.93
1545,511.576648,55.524167,91.524167,55.524167,213.98
1546,514.069695,55.212981,91.212981,55.212981,207.8
1547,509.030516,53.50902,89.50902,53.50902,222.94
1548,508.469527,51.563599,87.563599,51.563599,224.17
1549,508.875927,50.293082,86.293082,50.293082,206.09
1550,505.462097,50.049099,86.049099,50.049099,208.93
1551,503.2299,50.838048,86.838048,50.838048,217.22
1552,511.165705,52.565914,88.565914,52.565914,211.76
1553,515.441957,55.010143,91.010143,55.010143,221.54
1554,523.233958,57.66702,93.66702,57.66702,213.18
1555,518.776209,59.766692,95.766692,59.766692,209.77
1556,513.903806,60.569491,96.569491,60.569491,219.48
1557,505.508912,59.766579,95.766579,59.766579,203.99
1558,507.790945,57.666061,93.666061,57.666061,211.11
1559,510.891382,55.003751,91.003751,55.003751,222.58
1560,510.070278,52.531978,88.531978,52.531978,227.26
1561,508.735096,45.757697,81.757697,45.757697,227.49
1562,507.851775,44.740642,80.740642,44.740642,204.413333
1563,508.888135,44.049545,80.049545,44.049545,203.656667
1564,506.758786,44.097499,80.097499,44.097499,203.953333
1565,506.563374,45.255131,81.255131,45.255131,214.113333
1566,505.601476,47.649135,83.649135,47.649135,213.8
1567,508.946878,50.880718,86.880718,50.880718,211.08
1568,525.945757,53.919968,89.919968,53.919968,218.333333
1569,524.78039,55.554789,91.554789,55.554789,214.756667
1570,507.656835,55.243603,91.243603,55.243603,217.46
1571,507.811188,53.539642,89.539642,53.539642,211.583333
1572,537.767181,51.594221,87.594221,51.594221,210.81
1573,512.639345,50.323704,86.323704,50.323704,211.373333
1574,506.989265,50.079722,86.079722,50.079722,205.983333
1575,507.743839,50.86867,86.86867,50.86867,201.14
1576,508.888135,52.596536,88.596536,52.596536,214.276667
1577,508.216088,55.040765,91.040765,55.040765,218.82
1578,526.148113,57.697642,93.697642,57.697642,225.373333
1579,548.588815,59.797314,95.797314,59.797314,221.833333
1580,536.77929,60.600114,96.600114,60.600114,217.29
1581,520.056544,59.797202,95.797202,59.797202,206.07
1582,510.65967,57.696683,93.696683,57.696683,209.83
1583,509.364955,55.034373,91.034373,55.034373,213.95
1584,518.248138,52.5626,88.5626,52.5626,212.94
1585,507.432212,45.787253,81.787253,45.787253,211.18
1586,508.547939,44.770198,80.770198,44.770198,209.92
1587,504.439593,44.079101,80.079101,44.079101,211.39
1588,502.464844,44.127055,80.127055,44.127055,208.23
1589,504.685584,45.284687,81.284687,45.284687,207.91
1590,504.66849,47.678691,83.678691,47.678691,206.24
1591,530.173523,50.910273,86.910273,50.910273,211.47
1592,538.22896,53.949524,89.949524,53.949524,227.32
1593,507.849517,55.584345,91.584345,55.584345,226.5
1594,517.417686,55.273159,91.273159,55.273159,209.63
1595,532.412885,53.569198,89.569198,53.569198,209.86
1596,521.99155,51.623777,87.623777,51.623777,234.565
1597,516.837303,50.35326,86.35326,50.35326,215.95
1598,505.761637,50.109277,86.109277,50.109277,208.6
1599,512.07393,50.898225,86.898225,50.898225,209.76
1600,513.489735,52.626092,88.626092,52.626092,211.39
1601,522.589744,55.070321,91.070321,55.070321,210.45
1602,529.527623,57.727198,93.727198,57.727198,227.46
1603,510.947017,59.82687,95.82687,59.82687,240.02
1604,511.596863,60.629669,96.629669,60.629669,234.02
1605,505.827811,59.826757,95.826757,59.826757,222.9
1606,508.328127,57.726239,93.726239,57.726239,213.67
1607,510.309932,55.063928,91.063928,55.063928,212.03
1608,521.548473,52.592155,88.592155,52.592155,221.38
1609,523.055101,45.815734,81.815734,45.815734,209.29
1610,506.102118,44.798679,80.798679,44.798679,210.92
1611,506.449057,44.107582,80.107582,44.107582,203.96
1612,504.582805,44.155535,80.155535,44.155535,198.99
1613,510.342155,45.313167,81.313167,45.313167,204.471667
1614,530.247601,47.707172,83.707172,47.707172,204.436667
1615,542.779745,50.938754,86.938754,50.938754,230.113333
1616,542.208672,53.978004,89.978004,53.978004,234.816667
1617,514.856991,55.612825,91.612825,55.612825,209.916667
1618,514.306012,55.30164,91.30164,55.30164,220.65
1619,518.398598,53.597678,89.597678,53.597678,231.493333
1620,543.655483,51.652258,87.652258,51.652258,224.433333
1621,518.213528,50.38174,86.38174,50.38174,220.126667
1622,507.616888,50.137758,86.137758,50.137758,206.53
1623,511.51901,50.926706,86.926706,50.926706,215.323333
1624,511.008421,52.654573,88.654573,52.654573,216.86
1625,527.562587,55.098802,91.098802,55.098802,224.89
1626,551.093228,57.755679,93.755679,57.755679,229.703333
1627,521.242125,59.855351,95.855351,59.855351,214.016667
1628,510.35829,60.65815,96.65815,60.65815,214.78
1629,510.022774,59.855238,95.855238,59.855238,206.648333
1630,520.451097,57.754719,93.754719,57.754719,210.61
1631,517.339334,55.092409,91.092409,55.092409,213.24
1632,514.197391,52.620636,88.620636,52.620636,224.09
1633,517.575059,40.843131,76.843131,40.843131,225.24
1634,519.558098,39.826076,75.826076,39.826076,207.13
1635,524.836453,39.134979,75.134979,39.134979,207.72
1636,526.761154,39.182933,75.182933,39.182933,204.26
1637,509.624699,40.340564,76.340564,40.340564,213.28
1638,508.562245,42.734569,78.734569,42.734569,230.16
1639,518.165526,45.966151,81.966151,45.966151,237.2
1640,547.08212,49.005402,85.005402,49.005402,236.91
1641,514.97556,50.640223,86.640223,50.640223,218.25
1642,509.390222,50.329037,86.329037,50.329037,217.7
1643,513.681342,48.625076,84.625076,48.625076,221.51
1644,523.743962,46.679655,82.679655,46.679655,237.64
1645,508.40571,45.409138,81.409138,45.409138,221.35
1646,512.669879,45.165155,81.165155,45.165155,209.57
1647,513.451618,45.954103,81.954103,45.954103,214.69
1648,527.697615,47.68197,83.68197,47.68197,214.09
1649,555.920633,50.126199,86.126199,50.126199,228.42
1650,545.017412,52.783076,88.783076,52.783076,241.17
1651,511.103747,54.882748,90.882748,54.882748,223.85
1652,509.164366,55.685547,91.685547,55.685547,213.3
1653,512.261584,54.882635,90.882635,54.882635,212.88
1654,512.578416,52.782117,88.782117,52.782117,223.22
1655,513.06484,50.119806,86.119806,50.119806,220.58
1656,513.150697,47.648033,83.648033,47.648033,217.59
1657,508.576565,40.869437,76.869437,40.869437,220.79
1658,532.7403,39.852382,75.852382,39.852382,222.49
1659,555.12784,39.161285,75.161285,39.161285,226.54
1660,531.682422,39.209238,75.209238,39.209238,227.88
1661,510.293844,40.36687,76.36687,40.36687,212.37
1662,511.100936,42.760875,78.760875,42.760875,210.94
1663,518.937279,45.992457,81.992457,45.992457,221.308333
1664,554.319186,49.031707,85.031707,49.031707,239.31
1665,511.25338,50.666528,86.666528,50.666528,218.366667
1666,509.486629,50.355343,86.355343,50.355343,212.063333
1667,542.091124,48.651381,84.651381,48.651381,217.06
1668,533.650027,46.70596,82.70596,46.70596,225.75
1669,507.730413,45.435443,81.435443,45.435443,210.72
1670,509.678735,45.191461,81.191461,45.191461,215.983333
1671,511.202419,45.980409,81.980409,45.980409,216.82
1672,519.564129,47.708276,83.708276,47.708276,228.51
1673,566.810106,50.152504,86.152504,50.152504,243.29
1674,555.897214,52.809381,88.809381,52.809381,238.313333
1675,512.823249,54.909054,90.909054,54.909054,214.203333
1676,519.739537,55.711853,91.711853,55.711853,211.763333
1677,514.355558,54.908941,90.908941,54.908941,215.533333
1678,526.658357,52.808422,88.808422,52.808422,215.883333
1679,520.775255,50.146112,86.146112,50.146112,216.41
1680,530.887268,47.674339,83.674339,47.674339,216.501667
1681,523.907913,45.894643,81.894643,45.894643,210.96
